Model: "sequential_1"
_________________________________________________________________
Layer (type)                 Output Shape              Param #   
=================================================================
flatten_1 (Flatten)          (None, 25)                0         
_________________________________________________________________
dense_1 (Dense)              (None, 32)                832       
_________________________________________________________________
dense_2 (Dense)              (None, 16)                528       
_________________________________________________________________
dense_3 (Dense)              (None, 8)                 136       
_________________________________________________________________
dense_4 (Dense)              (None, 1)                 9         
=================================================================
Total params: 1,505
Trainable params: 1,505
Non-trainable params: 0
_________________________________________________________________
None
[Info] Start Uniform Random Simulation.
Training for 100000 steps ...
   100/100000: episode: 1, duration: 0.178s, episode steps: 100, steps per second: 561, episode reward: 17.026, mean reward: 0.170 [0.030, 0.452], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.645, 10.323], loss: --, mae: --, mean_q: --
 27000/100000: episode: 270, duration: 0.548s, episode steps: 100, steps per second: 182, episode reward: 17.433, mean reward: 0.174 [0.011, 0.381], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-1.176, 10.241], loss: 0.003577, mae: 0.066871, mean_q: 0.327310
 27100/100000: episode: 271, duration: 0.578s, episode steps: 100, steps per second: 173, episode reward: 14.534, mean reward: 0.145 [0.016, 0.373], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.773, 10.098], loss: 0.003364, mae: 0.065223, mean_q: 0.332101
 27200/100000: episode: 272, duration: 0.556s, episode steps: 100, steps per second: 180, episode reward: 16.245, mean reward: 0.162 [0.004, 0.599], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.101, 10.098], loss: 0.003362, mae: 0.064441, mean_q: 0.330338
 27300/100000: episode: 273, duration: 0.540s, episode steps: 100, steps per second: 185, episode reward: 16.423, mean reward: 0.164 [0.013, 0.375], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.557, 10.167], loss: 0.003478, mae: 0.065777, mean_q: 0.331877
 27400/100000: episode: 274, duration: 0.546s, episode steps: 100, steps per second: 183, episode reward: 20.585, mean reward: 0.206 [0.025, 0.509], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.026, 10.442], loss: 0.003372, mae: 0.064196, mean_q: 0.331476
 27500/100000: episode: 275, duration: 0.576s, episode steps: 100, steps per second: 174, episode reward: 17.446, mean reward: 0.174 [0.029, 0.478], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-1.944, 10.232], loss: 0.003510, mae: 0.065387, mean_q: 0.331364
 27600/100000: episode: 276, duration: 0.594s, episode steps: 100, steps per second: 168, episode reward: 20.138, mean reward: 0.201 [0.020, 0.378], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-0.636, 10.098], loss: 0.003308, mae: 0.064143, mean_q: 0.332828
 27700/100000: episode: 277, duration: 0.574s, episode steps: 100, steps per second: 174, episode reward: 14.677, mean reward: 0.147 [0.028, 0.321], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-0.562, 10.195], loss: 0.003397, mae: 0.065050, mean_q: 0.333741
 27800/100000: episode: 278, duration: 0.545s, episode steps: 100, steps per second: 184, episode reward: 14.853, mean reward: 0.149 [0.019, 0.408], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-1.402, 10.139], loss: 0.003406, mae: 0.064641, mean_q: 0.328203
 27900/100000: episode: 279, duration: 0.566s, episode steps: 100, steps per second: 177, episode reward: 23.721, mean reward: 0.237 [0.045, 0.404], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.884, 10.276], loss: 0.003247, mae: 0.064018, mean_q: 0.329444
 28000/100000: episode: 280, duration: 0.555s, episode steps: 100, steps per second: 180, episode reward: 13.227, mean reward: 0.132 [0.011, 0.321], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.569, 10.165], loss: 0.003401, mae: 0.065004, mean_q: 0.331264
 28100/100000: episode: 281, duration: 0.575s, episode steps: 100, steps per second: 174, episode reward: 22.385, mean reward: 0.224 [0.039, 0.383], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.695, 10.317], loss: 0.003763, mae: 0.068804, mean_q: 0.334997
 28200/100000: episode: 282, duration: 0.544s, episode steps: 100, steps per second: 184, episode reward: 16.346, mean reward: 0.163 [0.018, 0.415], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.210, 10.098], loss: 0.003378, mae: 0.064765, mean_q: 0.335224
 28300/100000: episode: 283, duration: 0.581s, episode steps: 100, steps per second: 172, episode reward: 17.431, mean reward: 0.174 [0.014, 0.437], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-1.139, 10.216], loss: 0.003317, mae: 0.063529, mean_q: 0.335545
 28400/100000: episode: 284, duration: 0.576s, episode steps: 100, steps per second: 174, episode reward: 16.265, mean reward: 0.163 [0.006, 0.402], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.683, 10.098], loss: 0.003239, mae: 0.064180, mean_q: 0.331622
 28500/100000: episode: 285, duration: 0.567s, episode steps: 100, steps per second: 176, episode reward: 21.419, mean reward: 0.214 [0.023, 0.464], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.611, 10.098], loss: 0.003512, mae: 0.066766, mean_q: 0.332611
 28600/100000: episode: 286, duration: 0.546s, episode steps: 100, steps per second: 183, episode reward: 16.199, mean reward: 0.162 [0.023, 0.331], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.738, 10.098], loss: 0.003515, mae: 0.066402, mean_q: 0.332865
 28700/100000: episode: 287, duration: 0.548s, episode steps: 100, steps per second: 182, episode reward: 15.659, mean reward: 0.157 [0.006, 0.435], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.775, 10.108], loss: 0.003216, mae: 0.063399, mean_q: 0.329711
 28800/100000: episode: 288, duration: 0.573s, episode steps: 100, steps per second: 174, episode reward: 17.539, mean reward: 0.175 [0.020, 0.363], mean action: 0.000 [0.000, 0.000], mean observation: 1.421 [-0.762, 10.135], loss: 0.003544, mae: 0.066555, mean_q: 0.332562
 28900/100000: episode: 289, duration: 0.545s, episode steps: 100, steps per second: 184, episode reward: 15.817, mean reward: 0.158 [0.015, 0.423], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.918, 10.098], loss: 0.003249, mae: 0.063709, mean_q: 0.330537
 29000/100000: episode: 290, duration: 0.605s, episode steps: 100, steps per second: 165, episode reward: 20.646, mean reward: 0.206 [0.024, 0.489], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.109, 10.126], loss: 0.003415, mae: 0.065476, mean_q: 0.331438
 29100/100000: episode: 291, duration: 0.548s, episode steps: 100, steps per second: 182, episode reward: 17.990, mean reward: 0.180 [0.016, 0.380], mean action: 0.000 [0.000, 0.000], mean observation: 1.438 [-0.394, 10.098], loss: 0.003575, mae: 0.066817, mean_q: 0.336667
 29200/100000: episode: 292, duration: 0.571s, episode steps: 100, steps per second: 175, episode reward: 15.660, mean reward: 0.157 [0.026, 0.345], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-1.370, 10.343], loss: 0.003269, mae: 0.063932, mean_q: 0.334355
 29300/100000: episode: 293, duration: 0.570s, episode steps: 100, steps per second: 175, episode reward: 15.660, mean reward: 0.157 [0.021, 0.318], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-0.974, 10.138], loss: 0.003375, mae: 0.064946, mean_q: 0.337700
 29400/100000: episode: 294, duration: 0.553s, episode steps: 100, steps per second: 181, episode reward: 17.431, mean reward: 0.174 [0.006, 0.418], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.687, 10.188], loss: 0.003362, mae: 0.064580, mean_q: 0.338720
 29500/100000: episode: 295, duration: 0.562s, episode steps: 100, steps per second: 178, episode reward: 16.447, mean reward: 0.164 [0.015, 0.441], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-2.085, 10.098], loss: 0.003275, mae: 0.064193, mean_q: 0.331571
 29600/100000: episode: 296, duration: 0.574s, episode steps: 100, steps per second: 174, episode reward: 15.097, mean reward: 0.151 [0.009, 0.447], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-1.073, 10.537], loss: 0.003283, mae: 0.064095, mean_q: 0.335257
 29700/100000: episode: 297, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 15.297, mean reward: 0.153 [0.039, 0.383], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.790, 10.098], loss: 0.003317, mae: 0.064702, mean_q: 0.331942
 29800/100000: episode: 298, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 19.364, mean reward: 0.194 [0.039, 0.397], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.505, 10.332], loss: 0.003624, mae: 0.066643, mean_q: 0.334707
 29900/100000: episode: 299, duration: 0.560s, episode steps: 100, steps per second: 179, episode reward: 18.113, mean reward: 0.181 [0.022, 0.437], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.418, 10.362], loss: 0.003048, mae: 0.062089, mean_q: 0.333052
 30000/100000: episode: 300, duration: 0.572s, episode steps: 100, steps per second: 175, episode reward: 17.052, mean reward: 0.171 [0.027, 0.340], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-1.073, 10.098], loss: 0.003242, mae: 0.064289, mean_q: 0.332169
 30100/100000: episode: 301, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 16.354, mean reward: 0.164 [0.020, 0.421], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.985, 10.098], loss: 0.003141, mae: 0.062901, mean_q: 0.333571
 30200/100000: episode: 302, duration: 0.534s, episode steps: 100, steps per second: 187, episode reward: 21.674, mean reward: 0.217 [0.031, 0.551], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-0.624, 10.098], loss: 0.003543, mae: 0.066786, mean_q: 0.331485
 30300/100000: episode: 303, duration: 0.535s, episode steps: 100, steps per second: 187, episode reward: 15.901, mean reward: 0.159 [0.014, 0.362], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.852, 10.098], loss: 0.003350, mae: 0.064543, mean_q: 0.334943
 30400/100000: episode: 304, duration: 0.532s, episode steps: 100, steps per second: 188, episode reward: 18.388, mean reward: 0.184 [0.012, 0.480], mean action: 0.000 [0.000, 0.000], mean observation: 1.440 [-0.203, 10.300], loss: 0.003251, mae: 0.063478, mean_q: 0.334594
 30500/100000: episode: 305, duration: 0.564s, episode steps: 100, steps per second: 177, episode reward: 16.905, mean reward: 0.169 [0.010, 0.408], mean action: 0.000 [0.000, 0.000], mean observation: 1.423 [-1.051, 10.234], loss: 0.003605, mae: 0.067301, mean_q: 0.337941
 30600/100000: episode: 306, duration: 0.545s, episode steps: 100, steps per second: 184, episode reward: 17.378, mean reward: 0.174 [0.039, 0.387], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-0.640, 10.098], loss: 0.003344, mae: 0.064842, mean_q: 0.335355
 30700/100000: episode: 307, duration: 0.551s, episode steps: 100, steps per second: 181, episode reward: 20.779, mean reward: 0.208 [0.034, 0.413], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.793, 10.305], loss: 0.003301, mae: 0.064435, mean_q: 0.331175
 30800/100000: episode: 308, duration: 0.543s, episode steps: 100, steps per second: 184, episode reward: 15.258, mean reward: 0.153 [0.012, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-0.529, 10.215], loss: 0.003310, mae: 0.064514, mean_q: 0.341890
 30900/100000: episode: 309, duration: 0.564s, episode steps: 100, steps per second: 177, episode reward: 20.445, mean reward: 0.204 [0.016, 0.509], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.710, 10.270], loss: 0.003361, mae: 0.064855, mean_q: 0.337117
 31000/100000: episode: 310, duration: 0.540s, episode steps: 100, steps per second: 185, episode reward: 16.196, mean reward: 0.162 [0.018, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.666, 10.099], loss: 0.003128, mae: 0.062421, mean_q: 0.343635
 31100/100000: episode: 311, duration: 0.554s, episode steps: 100, steps per second: 181, episode reward: 16.445, mean reward: 0.164 [0.025, 0.468], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-0.477, 10.195], loss: 0.003368, mae: 0.065210, mean_q: 0.342512
 31200/100000: episode: 312, duration: 0.612s, episode steps: 100, steps per second: 163, episode reward: 13.814, mean reward: 0.138 [0.016, 0.356], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.658, 10.098], loss: 0.003370, mae: 0.064270, mean_q: 0.337916
 31300/100000: episode: 313, duration: 0.566s, episode steps: 100, steps per second: 177, episode reward: 14.835, mean reward: 0.148 [0.005, 0.455], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.961, 10.098], loss: 0.003547, mae: 0.066617, mean_q: 0.338668
 31400/100000: episode: 314, duration: 0.602s, episode steps: 100, steps per second: 166, episode reward: 18.449, mean reward: 0.184 [0.031, 0.349], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-1.191, 10.098], loss: 0.003499, mae: 0.065863, mean_q: 0.340232
 31500/100000: episode: 315, duration: 0.593s, episode steps: 100, steps per second: 169, episode reward: 19.228, mean reward: 0.192 [0.013, 0.419], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.055, 10.098], loss: 0.003218, mae: 0.063227, mean_q: 0.337928
 31600/100000: episode: 316, duration: 0.575s, episode steps: 100, steps per second: 174, episode reward: 18.071, mean reward: 0.181 [0.018, 0.446], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.849, 10.098], loss: 0.003529, mae: 0.065479, mean_q: 0.340066
 31700/100000: episode: 317, duration: 0.590s, episode steps: 100, steps per second: 169, episode reward: 14.052, mean reward: 0.141 [0.019, 0.365], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-1.011, 10.098], loss: 0.003352, mae: 0.064388, mean_q: 0.340434
 31800/100000: episode: 318, duration: 0.547s, episode steps: 100, steps per second: 183, episode reward: 11.372, mean reward: 0.114 [0.011, 0.285], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.634, 10.098], loss: 0.003468, mae: 0.065947, mean_q: 0.339208
 31900/100000: episode: 319, duration: 0.557s, episode steps: 100, steps per second: 180, episode reward: 15.324, mean reward: 0.153 [0.024, 0.393], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-0.919, 10.114], loss: 0.003410, mae: 0.064940, mean_q: 0.335278
 32000/100000: episode: 320, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 15.162, mean reward: 0.152 [0.016, 0.314], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.683, 10.098], loss: 0.003331, mae: 0.064315, mean_q: 0.341271
 32100/100000: episode: 321, duration: 0.547s, episode steps: 100, steps per second: 183, episode reward: 15.718, mean reward: 0.157 [0.014, 0.413], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-0.807, 10.098], loss: 0.003456, mae: 0.065622, mean_q: 0.337338
 32200/100000: episode: 322, duration: 0.564s, episode steps: 100, steps per second: 177, episode reward: 21.090, mean reward: 0.211 [0.017, 0.565], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.989, 10.312], loss: 0.003365, mae: 0.064983, mean_q: 0.338890
 32300/100000: episode: 323, duration: 0.570s, episode steps: 100, steps per second: 175, episode reward: 14.924, mean reward: 0.149 [0.014, 0.345], mean action: 0.000 [0.000, 0.000], mean observation: 1.439 [-0.433, 10.230], loss: 0.003504, mae: 0.066090, mean_q: 0.342574
 32400/100000: episode: 324, duration: 0.559s, episode steps: 100, steps per second: 179, episode reward: 17.668, mean reward: 0.177 [0.009, 0.404], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.755, 10.098], loss: 0.003399, mae: 0.064887, mean_q: 0.338823
 32500/100000: episode: 325, duration: 0.545s, episode steps: 100, steps per second: 184, episode reward: 15.484, mean reward: 0.155 [0.014, 0.355], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.200, 10.098], loss: 0.003276, mae: 0.063411, mean_q: 0.334957
 32600/100000: episode: 326, duration: 0.542s, episode steps: 100, steps per second: 184, episode reward: 14.522, mean reward: 0.145 [0.010, 0.336], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-1.153, 10.114], loss: 0.003416, mae: 0.064835, mean_q: 0.332697
 32700/100000: episode: 327, duration: 0.570s, episode steps: 100, steps per second: 176, episode reward: 20.141, mean reward: 0.201 [0.023, 0.454], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.104, 10.145], loss: 0.003474, mae: 0.065933, mean_q: 0.333678
 32800/100000: episode: 328, duration: 0.537s, episode steps: 100, steps per second: 186, episode reward: 19.101, mean reward: 0.191 [0.019, 0.412], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-1.282, 10.235], loss: 0.003323, mae: 0.064075, mean_q: 0.338079
 32900/100000: episode: 329, duration: 0.559s, episode steps: 100, steps per second: 179, episode reward: 20.387, mean reward: 0.204 [0.026, 0.372], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-1.200, 10.216], loss: 0.003266, mae: 0.063231, mean_q: 0.338049
 33000/100000: episode: 330, duration: 0.586s, episode steps: 100, steps per second: 171, episode reward: 17.063, mean reward: 0.171 [0.044, 0.383], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-0.396, 10.098], loss: 0.003366, mae: 0.064137, mean_q: 0.334926
 33100/100000: episode: 331, duration: 0.544s, episode steps: 100, steps per second: 184, episode reward: 14.984, mean reward: 0.150 [0.014, 0.504], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-1.036, 10.098], loss: 0.003483, mae: 0.065238, mean_q: 0.334085
 33200/100000: episode: 332, duration: 0.569s, episode steps: 100, steps per second: 176, episode reward: 15.476, mean reward: 0.155 [0.016, 0.341], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.677, 10.098], loss: 0.003496, mae: 0.065725, mean_q: 0.332687
 33300/100000: episode: 333, duration: 0.564s, episode steps: 100, steps per second: 177, episode reward: 13.686, mean reward: 0.137 [0.010, 0.384], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.848, 10.167], loss: 0.003443, mae: 0.065603, mean_q: 0.333753
 33400/100000: episode: 334, duration: 0.583s, episode steps: 100, steps per second: 171, episode reward: 21.872, mean reward: 0.219 [0.047, 0.400], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.973, 10.252], loss: 0.003413, mae: 0.065231, mean_q: 0.334898
 33500/100000: episode: 335, duration: 0.573s, episode steps: 100, steps per second: 174, episode reward: 17.110, mean reward: 0.171 [0.032, 0.410], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-1.802, 10.098], loss: 0.003490, mae: 0.065783, mean_q: 0.337753
 33600/100000: episode: 336, duration: 0.622s, episode steps: 100, steps per second: 161, episode reward: 14.180, mean reward: 0.142 [0.011, 0.394], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-0.582, 10.098], loss: 0.003532, mae: 0.065942, mean_q: 0.337832
 33700/100000: episode: 337, duration: 0.574s, episode steps: 100, steps per second: 174, episode reward: 18.144, mean reward: 0.181 [0.019, 0.498], mean action: 0.000 [0.000, 0.000], mean observation: 1.438 [-0.755, 10.291], loss: 0.003674, mae: 0.067624, mean_q: 0.340101
 33800/100000: episode: 338, duration: 0.567s, episode steps: 100, steps per second: 176, episode reward: 23.207, mean reward: 0.232 [0.014, 0.451], mean action: 0.000 [0.000, 0.000], mean observation: 1.424 [-1.561, 10.428], loss: 0.003574, mae: 0.066470, mean_q: 0.339676
 33900/100000: episode: 339, duration: 0.592s, episode steps: 100, steps per second: 169, episode reward: 19.684, mean reward: 0.197 [0.022, 0.556], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.035, 10.316], loss: 0.003567, mae: 0.066241, mean_q: 0.339677
 34000/100000: episode: 340, duration: 0.584s, episode steps: 100, steps per second: 171, episode reward: 16.359, mean reward: 0.164 [0.015, 0.403], mean action: 0.000 [0.000, 0.000], mean observation: 1.425 [-0.571, 10.304], loss: 0.003401, mae: 0.064695, mean_q: 0.341660
 34100/100000: episode: 341, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 16.570, mean reward: 0.166 [0.010, 0.417], mean action: 0.000 [0.000, 0.000], mean observation: 1.431 [-0.518, 10.164], loss: 0.003438, mae: 0.064768, mean_q: 0.337473
 34200/100000: episode: 342, duration: 0.551s, episode steps: 100, steps per second: 181, episode reward: 16.930, mean reward: 0.169 [0.028, 0.448], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.868, 10.098], loss: 0.003401, mae: 0.063835, mean_q: 0.340722
 34300/100000: episode: 343, duration: 0.576s, episode steps: 100, steps per second: 174, episode reward: 18.699, mean reward: 0.187 [0.027, 0.367], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-2.049, 10.297], loss: 0.003241, mae: 0.063104, mean_q: 0.337933
 34400/100000: episode: 344, duration: 0.579s, episode steps: 100, steps per second: 173, episode reward: 16.481, mean reward: 0.165 [0.018, 0.366], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-1.382, 10.098], loss: 0.003493, mae: 0.065505, mean_q: 0.338684
 34500/100000: episode: 345, duration: 0.543s, episode steps: 100, steps per second: 184, episode reward: 21.555, mean reward: 0.216 [0.028, 0.489], mean action: 0.000 [0.000, 0.000], mean observation: 1.420 [-1.153, 10.098], loss: 0.003470, mae: 0.065507, mean_q: 0.337814
 34600/100000: episode: 346, duration: 0.571s, episode steps: 100, steps per second: 175, episode reward: 17.444, mean reward: 0.174 [0.015, 0.332], mean action: 0.000 [0.000, 0.000], mean observation: 1.423 [-0.390, 10.098], loss: 0.003322, mae: 0.064320, mean_q: 0.337755
 34700/100000: episode: 347, duration: 0.571s, episode steps: 100, steps per second: 175, episode reward: 14.732, mean reward: 0.147 [0.014, 0.411], mean action: 0.000 [0.000, 0.000], mean observation: 1.437 [-0.212, 10.275], loss: 0.003440, mae: 0.064452, mean_q: 0.343762
 34800/100000: episode: 348, duration: 0.605s, episode steps: 100, steps per second: 165, episode reward: 15.835, mean reward: 0.158 [0.029, 0.398], mean action: 0.000 [0.000, 0.000], mean observation: 1.427 [-1.197, 10.098], loss: 0.003433, mae: 0.064549, mean_q: 0.339916
 34900/100000: episode: 349, duration: 0.585s, episode steps: 100, steps per second: 171, episode reward: 15.740, mean reward: 0.157 [0.012, 0.463], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.594, 10.132], loss: 0.003582, mae: 0.066095, mean_q: 0.338481
 35000/100000: episode: 350, duration: 0.580s, episode steps: 100, steps per second: 173, episode reward: 16.672, mean reward: 0.167 [0.018, 0.385], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.857, 10.282], loss: 0.003268, mae: 0.063629, mean_q: 0.336659
 35100/100000: episode: 351, duration: 0.560s, episode steps: 100, steps per second: 179, episode reward: 24.739, mean reward: 0.247 [0.004, 0.505], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-1.119, 10.466], loss: 0.003329, mae: 0.064085, mean_q: 0.338128
 35200/100000: episode: 352, duration: 0.546s, episode steps: 100, steps per second: 183, episode reward: 15.427, mean reward: 0.154 [0.012, 0.363], mean action: 0.000 [0.000, 0.000], mean observation: 1.435 [-0.726, 10.196], loss: 0.003453, mae: 0.065661, mean_q: 0.336699
 35300/100000: episode: 353, duration: 0.617s, episode steps: 100, steps per second: 162, episode reward: 19.058, mean reward: 0.191 [0.050, 0.372], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-1.200, 10.098], loss: 0.003544, mae: 0.066227, mean_q: 0.338515
 35400/100000: episode: 354, duration: 0.573s, episode steps: 100, steps per second: 174, episode reward: 17.280, mean reward: 0.173 [0.028, 0.431], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-1.474, 10.270], loss: 0.003418, mae: 0.064960, mean_q: 0.340303
 35500/100000: episode: 355, duration: 0.555s, episode steps: 100, steps per second: 180, episode reward: 18.296, mean reward: 0.183 [0.003, 0.409], mean action: 0.000 [0.000, 0.000], mean observation: 1.429 [-0.572, 10.322], loss: 0.003414, mae: 0.064296, mean_q: 0.338680
 35600/100000: episode: 356, duration: 0.576s, episode steps: 100, steps per second: 174, episode reward: 17.418, mean reward: 0.174 [0.005, 0.520], mean action: 0.000 [0.000, 0.000], mean observation: 1.421 [-0.746, 10.140], loss: 0.003669, mae: 0.067007, mean_q: 0.340496
 35700/100000: episode: 357, duration: 0.558s, episode steps: 100, steps per second: 179, episode reward: 18.666, mean reward: 0.187 [0.011, 0.444], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-0.729, 10.098], loss: 0.003648, mae: 0.066754, mean_q: 0.340368
 35800/100000: episode: 358, duration: 0.596s, episode steps: 100, steps per second: 168, episode reward: 18.054, mean reward: 0.181 [0.034, 0.441], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.137, 10.262], loss: 0.003445, mae: 0.064985, mean_q: 0.336619
 35900/100000: episode: 359, duration: 0.583s, episode steps: 100, steps per second: 172, episode reward: 19.429, mean reward: 0.194 [0.036, 0.442], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-1.034, 10.339], loss: 0.003620, mae: 0.067229, mean_q: 0.343114
 36000/100000: episode: 360, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 19.319, mean reward: 0.193 [0.022, 0.463], mean action: 0.000 [0.000, 0.000], mean observation: 1.432 [-0.529, 10.354], loss: 0.003556, mae: 0.066597, mean_q: 0.338662
 36100/100000: episode: 361, duration: 0.566s, episode steps: 100, steps per second: 177, episode reward: 14.376, mean reward: 0.144 [0.011, 0.378], mean action: 0.000 [0.000, 0.000], mean observation: 1.434 [-1.134, 10.196], loss: 0.003345, mae: 0.064290, mean_q: 0.340642
 36200/100000: episode: 362, duration: 0.565s, episode steps: 100, steps per second: 177, episode reward: 17.226, mean reward: 0.172 [0.040, 0.524], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-0.899, 10.299], loss: 0.003392, mae: 0.065170, mean_q: 0.339984
 36300/100000: episode: 363, duration: 0.571s, episode steps: 100, steps per second: 175, episode reward: 25.076, mean reward: 0.251 [0.043, 0.514], mean action: 0.000 [0.000, 0.000], mean observation: 1.430 [-1.528, 10.098], loss: 0.003416, mae: 0.065159, mean_q: 0.343271
 36400/100000: episode: 364, duration: 0.552s, episode steps: 100, steps per second: 181, episode reward: 16.885, mean reward: 0.169 [0.006, 0.381], mean action: 0.000 [0.000, 0.000], mean observation: 1.433 [-0.305, 10.110], loss: 0.003468, mae: 0.065074, mean_q: 0.343966
 36500/100000: episode: 365, duration: 0.549s, episode steps: 100, steps per second: 182, episode reward: 16.999, mean reward: 0.170 [0.003, 0.369], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.947, 10.201], loss: 0.003469, mae: 0.065717, mean_q: 0.341775
 36600/100000: episode: 366, duration: 0.546s, episode steps: 100, steps per second: 183, episode reward: 15.725, mean reward: 0.157 [0.030, 0.346], mean action: 0.000 [0.000, 0.000], mean observation: 1.426 [-0.917, 10.098], loss: 0.003582, mae: 0.066050, mean_q: 0.345866
 36700/100000: episode: 367, duration: 0.528s, episode steps: 100, steps per second: 190, episode reward: 23.216, mean reward: 0.232 [0.001, 0.530], mean action: 0.000 [0.000, 0.000], mean observation: 1.422 [-1.199, 10.098], loss: 0.003296, mae: 0.063845, mean_q: 0.342296
 36800/100000: episode: 368, duration: 0.564s, episode steps: 100, steps per second: 177, episode reward: 13.236, mean reward: 0.132 [0.006, 0.429], mean action: 0.000 [0.000, 0.000], mean observation: 1.428 [-0.944, 10.143], loss: 0.003286, mae: 0.063820, mean_q: 0.345092
